PC6,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area
1083JP,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083JR,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083KA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083KB,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083KC,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083KD,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083KE,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083MA,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083ME,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083MG,4.4391,41.8086,0.1733,14.0845,0.0,0.0,3.8324
1083TC,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TD,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TE,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TG,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TH,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TJ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TK,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TL,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TM,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TN,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TP,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TR,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TS,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TT,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TV,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TW,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TX,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083TZ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VA,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VB,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VC,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VD,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VE,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VG,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VH,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VJ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VK,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VL,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VM,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VN,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VP,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VR,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VS,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VT,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VV,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VW,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VX,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083VZ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XD,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XE,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XG,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XH,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XJ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XK,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XL,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XM,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XN,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XP,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XR,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XS,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XT,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XV,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XW,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XX,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1083XZ,1.1784,25.9363,0.0,1.4107,0.0,0.0,1.327
1086VA,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VB,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VC,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VD,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VE,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VG,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VH,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VJ,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VK,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VL,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086VM,1.5588,7.5952,4.9551,0.0,0.0,0.0,72.35
1086WB,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086WC,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086WE,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086WG,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086WH,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XK,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XP,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XR,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XS,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XT,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XV,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XW,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XX,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086XZ,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZA,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZB,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZC,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZD,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZE,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZG,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZH,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZJ,1.5443500000000001,13.901700000000002,2.8909,0.0,0.0,0.0,45.0729
1086ZK,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZL,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZM,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZN,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZP,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZR,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZS,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZT,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZV,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1086ZX,1.5299,20.2082,0.8267,0.0,0.0,0.0,17.7958
1087AT,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087AV,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087AW,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087AX,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087AZ,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BB,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BC,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BE,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BN,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BP,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BR,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BS,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087BT,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087BV,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087BW,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087BX,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765
1087BZ,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765
1087CB,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087CC,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087CD,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087CE,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087CG,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087CH,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087CJ,1.21295,17.9921,3.48075,1.47645,0.0,0.0,51.269850000000005
1087CK,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087CL,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087CM,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087CN,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087DA,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DB,1.21295,17.9921,3.48075,1.47645,0.0,0.0,51.269850000000005
1087DC,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087DE,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087DG,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087DH,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DJ,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DK,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DL,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DM,1.21295,17.9921,3.48075,1.47645,0.0,0.0,51.269850000000005
1087DN,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DP,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DR,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087DS,0.9494,13.4933,1.3007,1.1709,0.0,0.0,49.8429
1087EB,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EC,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087ED,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EG,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EH,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EJ,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EK,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EL,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EM,1.92875,23.23305,2.8304,0.891,0.0,0.0,35.230900000000005
1087EN,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087EP,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087ER,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087GC,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087GD,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087GE,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087GJ,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087GK,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087GL,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087GM,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087GN,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087GT,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087GX,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087GZ,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087HA,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087HC,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087HE,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087HH,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087HJ,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087HM,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087HN,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087HP,0.6148666666666667,2.8110666666666666,11.548866666666667,0.0309,0.0,0.0,12.813033333333331
1087HR,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087HS,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087HT,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087HV,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087HW,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087HX,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087JA,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087JB,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087JC,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087JD,1.92875,23.23305,2.8304,0.891,0.0,0.0,35.230900000000005
1087JE,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087JG,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087JH,1.92875,23.23305,2.8304,0.891,0.0,0.0,35.230900000000005
1087JJ,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087JK,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087JT,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087JV,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087JW,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087KA,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087KB,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087KC,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087KD,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087KE,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087KG,2.381,23.9752,0.0,0.0,0.0,0.0,17.765
1087KH,1.92875,23.23305,2.8304,0.891,0.0,0.0,35.230900000000005
1087KJ,1.4765,22.4909,5.6608,1.782,0.0,0.0,52.6968
1087KK,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087KL,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087KM,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087KN,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087KP,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087KR,1.0237,8.4332,2.1036,0.0927,0.0,0.0,3.0927
1087LA,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LB,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LC,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LD,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LE,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LG,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LH,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LL,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LM,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LN,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LP,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LR,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087LS,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MA,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MB,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MC,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MD,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087ME,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MG,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MH,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MJ,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MK,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087ML,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MN,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MP,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MR,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MS,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087MT,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087NA,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087NB,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087NC,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087ND,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087NE,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087NG,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087NH,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087NJ,1.4061,35.8881,2.3633,4.7116,0.0,0.0,15.8315
1087SB,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SC,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SE,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SG,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SH,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SJ,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SK,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SL,0.0,2.9295,5.8147,1.7058,0.0,0.0,10.1947
1087SM,1.545,1.2381,0.0,112.2065,0.0,2.5296,122.4765
1087VA,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VD,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VE,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VH,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VJ,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VM,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VN,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VP,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VR,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VS,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VT,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VV,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VW,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VX,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087VZ,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087WE,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087WH,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087WJ,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1087WM,0.8209,0.0,26.5967,0.0,0.0,0.0,21.2196
1091AA,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AB,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AC,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AD,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AE,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AG,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AH,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AJ,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AK,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AL,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AM,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AN,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AP,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AR,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AS,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AT,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AV,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AW,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AX,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091AZ,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BA,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BB,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BC,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BD,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BE,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BG,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BH,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BJ,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BK,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BL,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BP,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091BR,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091BS,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091BT,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BV,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BW,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BX,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091BZ,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CB,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CC,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CD,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CE,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CG,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CH,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CJ,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CK,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CL,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CM,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CN,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CP,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CR,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CS,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CT,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CV,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091CW,1.7575,14.20035,0.32205,0.0,0.0,0.0,1.7853
1091CX,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091CZ,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DA,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091DB,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DC,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DD,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DE,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DG,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DH,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DJ,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DK,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DL,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DM,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DN,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DP,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DR,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DS,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DT,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DV,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DW,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DX,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091DZ,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
1091EA,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091EB,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091EC,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091ED,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091EE,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091EG,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EH,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EJ,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EK,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EL,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EM,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EN,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EP,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091ER,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091ES,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091ET,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EW,1.4977,9.1059,0.6441,0.0,0.0,0.0,2.8422
1091EX,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091EZ,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091GA,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091GB,1.879,15.6146,0.5166,0.2691,0.0,0.0,5.3652
1091GC,1.7575,14.20035,0.32205,0.0,0.0,0.0,1.7853
1091GD,2.0173,19.2948,0.0,0.0,0.0,0.0,0.7284
