,PC6,bus_count,metro_count,tram_count,number_of_charger,total_capacity,parking_count,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area,December 2022_EV,December 2022_hybrid,2022_0_to_10,2022_10_to_20,2022_20_to_30,2022_20_to_30,2022_40_to_50,2019.0_household,2019.0_income_1_to_40_percent,2019.0_income_41_to_80_percent,2019.0_income_81_to_100_percent,2019.0_income_average,2019.0_assets_1_to_40_percent,2019.0_assets_41_to_80_percent,2019.0_assets_81_to_100_percent,2019.0_assets_average,2019.0_Gemiddelde SES WOA totaalscore
10616,1068NE,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10617,1068NG,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10618,1068NJ,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10619,1068NK,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10620,1068NL,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10621,1068NM,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10622,1068NN,0.0,0.0,1.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10623,1068NP,0.0,0.0,0.0,1.0,11.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10624,1068NV,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10625,1068NW,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10626,1068NX,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10627,1068NZ,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10628,1068PA,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10629,1068PB,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10630,1068PC,0.0,0.0,0.0,1.0,11.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10631,1068PD,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10632,1068PE,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10633,1068PH,0.0,0.0,0.0,0.0,0.0,0.0,2.0077,18.969,0.0,0.0,0.0,0.0,2.3746,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10634,1068PJ,0.0,0.0,0.0,0.0,0.0,0.0,2.0077,18.969,0.0,0.0,0.0,0.0,2.3746,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10635,1068PK,0.0,0.0,0.0,0.0,0.0,0.0,2.0077,18.969,0.0,0.0,0.0,0.0,2.3746,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10636,1068PL,0.0,0.0,0.0,0.0,0.0,0.0,2.0077,18.969,0.0,0.0,0.0,0.0,2.3746,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10637,1068PM,0.0,0.0,0.0,1.0,11.0,0.0,2.0077,18.969,0.0,0.0,0.0,0.0,2.3746,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10638,1068PN,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10639,1068PP,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10640,1068RA,0.0,0.0,0.0,1.0,22.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10641,1068RB,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10642,1068RC,0.0,0.0,0.0,1.0,22.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10643,1068RD,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10644,1068RE,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10645,1068RG,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10646,1068RH,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10647,1068RJ,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10648,1068RK,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10649,1068RL,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10650,1068RM,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10651,1068RN,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10652,1068RP,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10653,1068RR,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10654,1068RS,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10655,1068RV,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10656,1068RW,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10657,1068RX,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10658,1068RZ,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10659,1068SB,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10660,1068SC,0.0,0.0,0.0,0.0,0.0,0.0,4.6742,15.7944,0.0,5.8643,0.0,0.0,1.2101,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10661,1068SE,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10662,1068SG,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10663,1068SH,0.0,0.0,0.0,1.0,11.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10664,1068SJ,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10665,1068SK,0.0,0.0,0.0,2.0,22.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10666,1068SL,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10667,1068SM,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10668,1068SN,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10669,1068SP,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10670,1068ST,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10671,1068SW,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10672,1068SX,0.0,0.0,1.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10673,1068SZ,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10674,1068TB,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10675,1068TD,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10676,1068VM,0.0,0.0,0.0,1.0,22.0,0.0,2.0077,18.969,0.0,0.0,0.0,0.0,2.3746,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10677,1068VN,0.0,0.0,0.0,0.0,0.0,0.0,2.0077,18.969,0.0,0.0,0.0,0.0,2.3746,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10678,1068VP,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10679,1068VR,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10680,1068VS,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10681,1068VT,0.0,0.0,0.0,1.0,11.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10682,1068VV,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10683,1068VW,0.0,0.0,0.0,1.0,11.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10684,1068VX,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10685,1068VZ,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10686,1068WB,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10687,1068WC,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10688,1068WD,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10689,1068WE,0.0,0.0,0.0,1.0,11.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10690,1068WG,0.0,0.0,0.0,1.0,22.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10691,1068WH,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10692,1068WJ,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10693,1068WK,0.0,0.0,0.0,0.0,0.0,0.0,2.3622,37.1889,0.0,9.2859,0.0,0.0,3.0879,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10694,1068WL,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10695,1068WN,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10696,1068WP,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10697,1068WR,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10698,1068WS,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10699,1068WT,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10700,1068WV,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10701,1068WX,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10702,1068WZ,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10703,1068XA,0.0,0.0,0.0,0.0,0.0,0.0,1.9628,24.9549,1.2695,1.6029,0.0,0.0,11.4451,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10704,1068XB,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10705,1068XC,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10706,1068XD,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10707,1068XE,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10708,1068XG,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10709,1068XH,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10710,1068XJ,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10711,1068XK,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10712,1068XL,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
10713,1068XM,0.0,0.0,0.0,0.0,0.0,0.0,0.901,29.6273,0.0,0.9095,0.0,0.0,1.5648,71.0,83.0,1875.0,1785.0,3040.0,3040.0,1985.0,8500.0,58.9,28.6,12.5,39.1,61.9,28.3,9.8,38.4,-0.358
