,PC6,bus_count,metro_count,tram_count,parking_count,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area,December 2022_EV,December 2022_hybrid,2022_0_to_10,2022_10_to_20,2022_20_to_30,2022_30_to_40,2022_40_to_50,2019.0_household,2019.0_income_1_to_40_percent,2019.0_income_41_to_80_percent,2019.0_income_81_to_100_percent,2019.0_income_average,2019.0_assets_1_to_40_percent,2019.0_assets_41_to_80_percent,2019.0_assets_81_to_100_percent,2019.0_assets_average,2019.0_Gemiddelde SES WOA totaalscore
10040,1069NV,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10041,1069NW,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10042,1069NX,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10043,1069NZ,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10044,1069PA,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10045,1069PB,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10046,1069PD,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10047,1069PE,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10048,1069PG,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10049,1069PH,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10050,1069PJ,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10051,1069PK,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10052,1069PL,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10053,1069PM,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10054,1069PN,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10055,1069PP,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10056,1069PR,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10057,1069PS,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10058,1069PT,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10059,1069PV,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10060,1069PW,0.0,0.0,0.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10061,1069PX,0.0,0.0,1.0,0.0,1.0496,29.3774,0.0,2.3848,0.0,0.0,2.3944,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10062,1069RA,0.0,0.0,0.0,0.0,1.6292,24.2584,0.0,3.8777,0.0,0.0,2.3849,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10063,1069RB,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10064,1069RC,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10065,1069RD,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10066,1069RE,0.0,0.0,1.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10067,1069RG,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10068,1069RH,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10069,1069RJ,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10070,1069RL,0.0,0.0,0.0,0.0,0.5733,17.3767,0.0,5.262,0.0,0.0,0.8706,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10071,1069RM,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10072,1069RN,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10073,1069RR,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10074,1069RS,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10075,1069RT,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10076,1069RV,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10077,1069SC,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10078,1069SE,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10079,1069SG,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10080,1069SH,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10081,1069SR,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10082,1069SZ,0.0,0.0,0.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10083,1069TD,0.0,0.0,1.0,0.0,2.6851,31.1401,0.0,2.4934,0.0,0.0,3.8992,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10084,1069TK,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10085,1069TM,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10086,1069TN,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10087,1069TP,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10088,1069TR,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10089,1069TS,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10090,1069TT,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10091,1069TW,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10092,1069TX,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10093,1069TZ,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10094,1069VA,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10095,1069VB,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10096,1069VC,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10097,1069VD,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10098,1069VE,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10099,1069VG,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10100,1069VH,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10101,1069VJ,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10102,1069VK,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10103,1069VL,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10104,1069VM,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10105,1069VN,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10106,1069VP,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10107,1069VR,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10108,1069VS,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10109,1069VT,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10110,1069VV,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10111,1069VW,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10112,1069VX,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10113,1069VZ,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10114,1069WB,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10115,1069WC,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10116,1069WD,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10117,1069WE,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10118,1069WG,0.0,0.0,0.0,0.0,1.11365,25.4568,0.6496,1.3724,0.0,0.0,1.3946,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10119,1069WH,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10120,1069WJ,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10121,1069WL,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10122,1069WN,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10123,1069WP,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10124,1069WR,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10125,1069WS,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10126,1069WT,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10127,1069WV,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10128,1069WX,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10129,1069WZ,0.0,0.0,0.0,0.0,1.6044,41.4877,1.2992,1.6644,0.0,0.0,2.1152,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10130,1069XG,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10131,1069XH,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10132,1069XJ,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10133,1069XK,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10134,1069XL,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10135,1069XM,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10136,1069XN,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10137,1069XP,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10138,1069XR,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10139,1069XS,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10140,1069XT,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10141,1069XV,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10142,1069XW,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
10143,1069XX,0.0,0.0,0.0,0.0,1.2468,17.4178,0.0,4.9607,0.0,0.0,2.2136,122.0,171.0,3400.0,3205.0,4065.0,4360.0,3430.0,11500.0,54.1,33.5,12.4,41.1,60.8,31.2,8.0,38.1,-0.279
